Sequence_Name,Source_File,Sequence_Length,pI,MW,Polar_Pct,A_Pct,L_Pct,V_Pct,I_Pct,P_Pct,F_Pct,W_Pct,M_Pct,G_Pct,GRAVY_Score,Avg_KD_Hydrophobicity,Max_KD_Hydrophobicity
Tilrekimig1_IL13_Light_Chain_1,tilrekimig1.py,111,5.55,12127.28,0.57,4.5,6.31,5.41,4.5,5.41,4.5,2.7,0.9,9.01,-0.45,-0.46,0.93
Tilrekimig1_IL4_Heavy_Chain_2,tilrekimig1.py,121,6.86,13799.37,0.56,3.31,9.09,7.44,2.48,4.96,4.13,4.13,1.65,6.61,-0.38,-0.38,1.22
Tilrekimig1_IL4_Light_Chain_2,tilrekimig1.py,111,4.73,11941,0.59,5.41,5.41,4.5,4.5,6.31,3.6,0.9,1.8,9.01,-0.57,-0.57,1.54
Tilrekimig2_TSLP_Heavy_Chain_1,tilrekimig2.py,122,9.01,13717.34,0.51,8.2,6.56,9.02,2.46,2.46,3.28,4.1,3.28,9.84,-0.3,-0.28,1.42
Tilrekimig2_TSLP_Light_Chain_1,tilrekimig2.py,108,6.02,11604.67,0.54,5.56,5.56,10.19,2.78,6.48,1.85,2.78,0,11.11,-0.47,-0.49,1.44
Abagovomab_MUC16-CA125_Heavy_Chain_1,abagovomab.py,119,9.1,13030.35,0.55,10.08,5.88,5.04,1.68,2.52,2.52,4.2,1.68,11.76,-0.5,-0.5,1.22
Abagovomab_MUC16-CA125_Light_Chain_1,abagovomab.py,107,7.97,11556.84,0.55,5.61,9.35,3.74,6.54,3.74,3.74,0.93,0,11.21,-0.26,-0.26,1.04
Abelacimab_F11_Heavy_Chain_1,abelacimab.py,122,7.94,13205.52,0.53,7.38,9.84,6.56,1.64,1.64,3.28,2.46,1.64,12.3,-0.16,-0.14,1.65
Abelacimab_F11_Light_Chain_1,abelacimab.py,110,6.29,11626.63,0.55,5.45,7.27,6.36,3.64,6.36,2.73,1.82,0,10.91,-0.42,-0.43,1.44
Actoxumab_Clostridium-difficile-Toxin-A_Heavy_Chain_1,actoxumab.py,122,6.77,13524.02,0.5,5.74,6.56,11.48,3.28,1.64,3.28,4.1,2.46,11.48,-0.18,-0.16,1.72
Actoxumab_Clostridium-difficile-Toxin-A_Light_Chain_1,actoxumab.py,107,8.68,11530.74,0.54,7.48,5.61,4.67,5.61,5.61,4.67,2.8,0.93,8.41,-0.26,-0.26,1.84
Adalimumab_TNF-TNFA_Heavy_Chain_1,adalimumab.py,121,5.18,13239.55,0.53,9.09,9.09,8.26,2.48,1.65,2.48,3.31,1.65,9.09,-0.18,-0.16,1.65
Adalimumab_TNF-TNFA_Light_Chain_1,adalimumab.py,107,9.43,11664.96,0.57,7.48,6.54,4.67,5.61,5.61,2.8,0.93,0.93,8.41,-0.4,-0.4,1.86
Adebrelimab_PDL1-CD274_Heavy_Chain_1,adebrelimab.py,119,8.91,13276.61,0.59,5.04,3.36,9.24,0.84,2.52,3.36,3.36,3.36,10.08,-0.52,-0.51,1.22
Adebrelimab_PDL1-CD274_Light_Chain_1,adebrelimab.py,111,5.46,11957.2,0.53,8.11,8.11,4.5,5.41,7.21,3.6,0.9,0.9,8.11,-0.31,-0.32,1.66
Aducanumab_APP_Heavy_Chain_1,aducanumab.py,124,9.65,13761.41,0.52,7.26,5.65,9.68,2.42,2.42,3.23,3.23,2.42,12.1,-0.34,-0.33,1.78
Aducanumab_APP_Light_Chain_1,aducanumab.py,107,8.64,11460.64,0.58,5.61,7.48,3.74,5.61,5.61,3.74,0.93,0.93,8.41,-0.29,-0.29,1.84
Afimkibart_TNFSF15-TL1A-VEGI_Heavy_Chain_1,afimkibart.py,124,8.91,13729.14,0.56,7.26,4.03,8.87,1.61,1.61,0.81,3.23,4.03,12.1,-0.48,-0.46,1.22
Afimkibart_TNFSF15-TL1A-VEGI_Light_Chain_1,afimkibart.py,107,8.07,11725.94,0.54,8.41,8.41,3.74,4.67,6.54,3.74,2.8,0,7.48,-0.35,-0.35,1.66
Alemtuzumab_CD52_Heavy_Chain_1,alemtuzumab.py,121,8.66,13383.89,0.53,5.79,7.44,9.09,1.65,4.96,4.96,2.48,1.65,9.09,-0.27,-0.26,1.65
Alemtuzumab_CD52_Light_Chain_1,alemtuzumab.py,107,9.23,11824.15,0.6,3.74,6.54,3.74,7.48,5.61,3.74,0.93,0.93,7.48,-0.52,-0.52,0.82
Alirocumab_PCSK9_Heavy_Chain_1,alirocumab.py,118,8.06,12708.98,0.52,6.78,8.47,7.63,2.54,1.69,3.39,3.39,1.69,12.71,-0.25,-0.23,1.65
Alirocumab_PCSK9_Light_Chain_1,alirocumab.py,113,6.36,12591.84,0.58,4.42,7.96,5.31,4.42,5.31,3.54,1.77,0.88,7.96,-0.47,-0.47,1.28
Amlenetug_SNCA-PARK1-PARK4_Heavy_Chain_1,amlenetug.py,116,6.46,12630.86,0.53,8.62,8.62,6.9,1.72,1.72,3.45,3.45,1.72,10.34,-0.3,-0.28,1.65
Amlenetug_SNCA-PARK1-PARK4_Light_Chain_1,amlenetug.py,108,8.06,11677.85,0.55,6.48,8.33,3.7,4.63,6.48,3.7,1.85,0,10.19,-0.35,-0.35,1.66
Amlitelimab_TNFSF4-CD134-CD252-OX40L_Heavy_Chain_1,amlitelimab.py,127,9.04,13769.31,0.51,6.3,6.3,10.24,2.36,2.36,3.15,2.36,3.15,12.6,-0.19,-0.17,1.22
Amlitelimab_TNFSF4-CD134-CD252-OX40L_Light_Chain_1,amlitelimab.py,107,6.75,11540.64,0.59,5.61,6.54,4.67,5.61,5.61,4.67,0.93,0.93,6.54,-0.3,-0.3,1.84
Andecaliximab_MMP9-GELB_Heavy_Chain_1,andecaliximab.py,115,7.93,12795.33,0.55,2.61,10.43,7.83,2.61,3.48,1.74,3.48,2.61,10.43,-0.23,-0.22,1.65
Andecaliximab_MMP9-GELB_Light_Chain_1,andecaliximab.py,107,8.6,11652.86,0.59,5.61,4.67,7.48,5.61,4.67,2.8,0.93,0.93,8.41,-0.4,-0.4,0.93
Anifrolumab_IFNAR1_Heavy_Chain_1,anifrolumab.py,117,6.85,12963.49,0.53,5.98,5.13,5.98,7.69,3.42,2.56,3.42,2.56,10.26,-0.25,-0.23,1.65
Anifrolumab_IFNAR1_Light_Chain_1,anifrolumab.py,108,6.47,11676.86,0.55,7.41,9.26,2.78,5.56,5.56,4.63,0.93,0,9.26,-0.26,-0.27,1.66
Anselamimab__Heavy_Chain_1,anselamimab.py,111,6.75,11995.33,0.54,1.8,10.81,9.01,3.6,4.5,1.8,3.6,0.9,9.91,-0.12,-0.12,1.29
Anselamimab__Light_Chain_1,anselamimab.py,112,9.01,12337.82,0.54,1.79,10.71,7.14,3.57,5.36,5.36,0.89,0.89,9.82,-0.27,-0.27,1.22
Ansuvimab_Zaire-Ebolavirus-Glycoprotein_Heavy_Chain_1,ansuvimab.py,119,6.86,12751.21,0.49,8.4,9.24,9.24,3.36,1.68,2.52,2.52,2.52,11.76,-0.06,-0.04,2.06
Ansuvimab_Zaire-Ebolavirus-Glycoprotein_Light_Chain_1,ansuvimab.py,107,8.68,11404.63,0.53,9.35,6.54,5.61,5.61,5.61,3.74,0.93,0.93,8.41,-0.19,-0.19,2.19
Arcitumomab_CEA-CEACAM_Heavy_Chain_1,arcitumomab.py,121,8.94,13559.03,0.55,4.96,9.09,4.96,2.48,2.48,4.96,2.48,1.65,11.57,-0.4,-0.38,1.28
Arcitumomab_CEA-CEACAM_Light_Chain_1,arcitumomab.py,106,9.23,11298.46,0.57,8.49,4.72,4.72,4.72,6.6,1.89,2.83,0.94,8.49,-0.37,-0.36,1.27
Astegolimab_IL1RL1-ST2_Heavy_Chain_1,astegolimab.py,121,8.01,13271.69,0.55,4.96,4.96,6.61,4.96,3.31,2.48,4.13,2.48,11.57,-0.34,-0.32,1.22
Astegolimab_IL1RL1-ST2_Light_Chain_1,astegolimab.py,107,4.43,11626.68,0.58,4.67,6.54,3.74,6.54,5.61,4.67,0.93,0.93,8.41,-0.43,-0.44,0.96
Atezolizumab_PDL1-CD274_Heavy_Chain_1,atezolizumab.py,118,6.99,12880.15,0.49,8.47,6.78,7.63,2.54,3.39,3.39,5.08,0.85,12.71,-0.23,-0.21,1.65
Atezolizumab_PDL1-CD274_Light_Chain_1,atezolizumab.py,107,7.95,11617.85,0.56,7.48,6.54,5.61,4.67,5.61,4.67,0.93,0.93,7.48,-0.24,-0.24,1.96
Atigotatug_Fucosyl-GM1_Heavy_Chain_1,atigotatug.py,122,6.5,13606.97,0.57,4.92,5.74,9.84,2.46,1.64,3.28,2.46,2.46,10.66,-0.36,-0.35,1.38
Atigotatug_Fucosyl-GM1_Light_Chain_1,atigotatug.py,107,7.95,11529.66,0.57,6.54,5.61,3.74,5.61,6.54,3.74,1.87,0.93,8.41,-0.38,-0.38,1.33
Atisnolerbart_Bet-v-1_Heavy_Chain_1,atisnolerbart.py,120,7.95,13365.77,0.53,7.5,4.17,8.33,3.33,1.67,5,5,2.5,10,-0.24,-0.22,1.65
Atisnolerbart_Bet-v-1_Light_Chain_1,atisnolerbart.py,108,8.06,11677.85,0.55,6.48,8.33,3.7,4.63,6.48,3.7,1.85,0,10.19,-0.35,-0.35,1.66
Avelumab_PDL1-CD274_Heavy_Chain_1,avelumab.py,120,8.65,13037.65,0.5,5.83,9.17,8.33,4.17,2.5,3.33,2.5,2.5,11.67,0.01,0.03,1.65
Avelumab_PDL1-CD274_Light_Chain_1,avelumab.py,110,7.96,11476.38,0.6,5.45,4.55,7.27,3.64,4.55,1.82,0.91,0.91,10.91,-0.39,-0.4,1.52
Balstilimab_PDCD1-CD279-PD1_Heavy_Chain_1,balstilimab.py,113,8.64,12393.66,0.53,7.08,7.08,9.73,1.77,1.77,2.65,3.54,1.77,11.5,-0.31,-0.29,1.65
Balstilimab_PDCD1-CD279-PD1_Light_Chain_1,balstilimab.py,107,9.11,11616.84,0.55,8.41,6.54,4.67,4.67,5.61,3.74,1.87,0.93,8.41,-0.35,-0.36,1.28
Bamlanivimab_SARS-CoV-2-Spike_Heavy_Chain_1,bamlanivimab.py,125,9.08,13779.36,0.54,10.4,4,8.8,4.8,2.4,1.6,2.4,2.4,9.6,-0.24,-0.22,2.01
Bamlanivimab_SARS-CoV-2-Spike_Light_Chain_1,bamlanivimab.py,107,9.01,11561.75,0.6,5.61,6.54,3.74,5.61,5.61,3.74,0.93,0.93,7.48,-0.37,-0.37,1.84
Barzolvolimab_KIT-CD117_Heavy_Chain_1,barzolvolimab.py,116,9.23,12889.28,0.57,8.62,5.17,7.76,2.59,2.59,3.45,2.59,0.86,9.48,-0.4,-0.38,1.23
Barzolvolimab_KIT-CD117_Light_Chain_1,barzolvolimab.py,107,8.96,11693.87,0.58,6.54,3.74,6.54,4.67,5.61,4.67,0.93,0.93,8.41,-0.46,-0.47,1.28
Basiliximab_IL2RA-CD25_Heavy_Chain_1,basiliximab.py,117,8.56,13083.43,0.57,7.69,5.98,5.13,2.56,2.56,3.42,3.42,2.56,9.4,-0.45,-0.44,1.14
Basiliximab_IL2RA-CD25_Light_Chain_1,basiliximab.py,104,9.2,11214.36,0.61,7.69,2.88,2.88,4.81,4.81,1.92,1.92,3.85,8.65,-0.52,-0.52,0.84
Bavituximab_Phosphatidylserine_Heavy_Chain_1,bavituximab.py,120,7.98,13322.63,0.59,5,5.83,7.5,1.67,2.5,2.5,3.33,1.67,10.83,-0.54,-0.54,1.22
Bavituximab_Phosphatidylserine_Light_Chain_1,bavituximab.py,107,4.89,11524.64,0.59,3.74,11.21,3.74,4.67,4.67,2.8,0.93,0.93,8.41,-0.33,-0.33,0.76
Bebtelovimab_SARS-CoV-2-Spike-RBD_Heavy_Chain_1,bebtelovimab.py,119,8.62,13147.85,0.55,3.36,10.92,6.72,5.88,5.04,2.52,3.36,0.84,6.72,-0.14,-0.13,1.65
Bebtelovimab_SARS-CoV-2-Spike-RBD_Light_Chain_1,bebtelovimab.py,109,5.04,11359.27,0.58,7.34,5.5,5.5,4.59,4.59,2.75,0.92,0.92,10.09,-0.29,-0.31,1.44
Becotatug_EGFR-ERBB1-HER1_Heavy_Chain_1,becotatug.py,119,4.83,13064.35,0.55,5.88,10.08,9.24,1.68,3.36,3.36,3.36,0,8.4,-0.15,-0.14,1.65
Becotatug_EGFR-ERBB1-HER1_Light_Chain_1,becotatug.py,107,5.27,11821.97,0.61,4.67,5.61,2.8,8.41,5.61,3.74,1.87,0,6.54,-0.57,-0.57,1.66
Bedinvetmab_NGFB-(Canine)_Heavy_Chain_1,bedinvetmab.py,125,7.09,13572.06,0.5,5.6,7.2,10.4,2.4,2.4,3.2,3.2,2.4,12.8,-0.19,-0.17,2.52
Bedinvetmab_NGFB-(Canine)_Light_Chain_1,bedinvetmab.py,110,4.96,11384.44,0.5,5.45,10,7.27,3.64,4.55,3.64,0.91,0,14.55,-0.08,-0.09,1.58
Belantamab_TNFRSF17-CD269-BCMA-TNFRSF13A_Heavy_Chain_1,belantamab.py,121,8.56,13325.66,0.57,7.44,4.96,9.09,1.65,1.65,1.65,3.31,2.48,10.74,-0.48,-0.46,1.65
Belantamab_TNFRSF17-CD269-BCMA-TNFRSF13A_Light_Chain_1,belantamab.py,107,8.6,11885.14,0.6,3.74,8.41,2.8,5.61,5.61,3.74,1.87,0.93,7.48,-0.48,-0.48,0.93
Belimumab_Heavy_Chain_1,belimumab.py,123,9.14,13226.74,0.5,8.94,6.5,7.32,3.25,4.07,3.25,2.44,3.25,10.57,-0.28,-0.28,1.42
Belimumab_Light_Chain_1,belimumab.py,108,4.83,11470.32,0.56,7.41,6.48,7.41,2.78,4.63,1.85,1.85,0,11.11,-0.45,-0.47,1.52
Belrestotug_TIGIT-WUCAM-VSTM3_Heavy_Chain_1,belrestotug.py,121,7.96,13239.63,0.56,6.61,4.13,10.74,1.65,2.48,1.65,3.31,3.31,9.92,-0.32,-0.3,1.22
Belrestotug_TIGIT-WUCAM-VSTM3_Light_Chain_1,belrestotug.py,108,8.7,11776.04,0.53,6.48,8.33,3.7,4.63,7.41,4.63,1.85,0,10.19,-0.33,-0.33,1.66
Bemarituzumab_FGFR2-CD332_Heavy_Chain_1,bemarituzumab.py,114,7.94,12435.62,0.57,7.89,4.39,8.77,3.51,2.63,2.63,2.63,0.88,9.65,-0.39,-0.37,1.65
Bemarituzumab_FGFR2-CD332_Light_Chain_1,bemarituzumab.py,107,8.6,11617.77,0.6,5.61,4.67,4.67,5.61,5.61,3.74,0.93,0.93,8.41,-0.45,-0.45,0.9
Benmelstobart_PDL1-CD274_Heavy_Chain_1,benmelstobart.py,116,8.64,12891.62,0.52,5.17,9.48,8.62,3.45,4.31,2.59,3.45,3.45,7.76,-0.07,-0.06,1.65
Benmelstobart_PDL1-CD274_Light_Chain_1,benmelstobart.py,107,6.31,11786.94,0.59,6.54,4.67,4.67,5.61,5.61,4.67,0.93,0.93,7.48,-0.45,-0.46,0.84
Benralizumab_IL5RA-CD125_Heavy_Chain_1,benralizumab.py,121,9.1,13453,0.56,4.13,6.61,9.92,3.31,2.48,1.65,2.48,1.65,11.57,-0.38,-0.36,1.65
Benralizumab_IL5RA-CD125_Light_Chain_1,benralizumab.py,107,6.75,11755.97,0.59,2.8,7.48,3.74,6.54,5.61,3.74,0.93,0.93,9.35,-0.41,-0.41,0.93
Bentracimab_AR-C124910XX_Heavy_Chain_1,bentracimab.py,129,5.55,13854.19,0.51,10.08,5.43,6.98,3.88,3.88,3.88,3.1,1.55,10.08,-0.21,-0.2,1.65
Bentracimab_AR-C124910XX_Light_Chain_1,bentracimab.py,110,7.95,11491.64,0.51,7.27,7.27,7.27,4.55,6.36,1.82,1.82,0,12.73,-0.25,-0.26,1.52
Betinukibart_IL17A_Heavy_Chain_1,betinukibart.py,117,4.85,12939.18,0.54,6.84,4.27,7.69,2.56,2.56,5.13,4.27,1.71,11.11,-0.3,-0.29,1.33
Betinukibart_IL17A_Light_Chain_1,betinukibart.py,112,6.44,12193.51,0.54,1.79,8.04,8.93,3.57,8.04,3.57,1.79,0.89,9.82,-0.28,-0.29,1.22
Bevacizumab_VEGFA_Heavy_Chain_1,bevacizumab.py,123,6.99,13727.09,0.53,7.32,7.32,7.32,0.81,3.25,4.07,4.07,1.63,11.38,-0.33,-0.31,1.65
Bevacizumab_VEGFA_Light_Chain_1,bevacizumab.py,107,6.75,11703.85,0.59,3.74,5.61,5.61,5.61,5.61,4.67,1.87,0.93,7.48,-0.34,-0.34,1.72
Bezlotoxumab_Clostridium-difficile-Toxin-A_Heavy_Chain_1,bezlotoxumab.py,119,9.18,13221.7,0.54,5.88,4.2,6.72,4.2,2.52,3.36,5.04,3.36,10.92,-0.38,-0.36,1.33
Bezlotoxumab_Clostridium-difficile-Toxin-A_Light_Chain_1,bezlotoxumab.py,108,8.06,11681.84,0.56,6.48,8.33,3.7,4.63,5.56,3.7,1.85,0,10.19,-0.34,-0.34,1.66
Bimekizumab_IL17A_Heavy_Chain_1,bimekizumab.py,125,8.03,13942.39,0.53,8,8,7.2,2.4,3.2,3.2,3.2,1.6,10.4,-0.33,-0.31,1.65
Bimekizumab_IL17A_Light_Chain_1,bimekizumab.py,107,6.8,11864.17,0.56,4.67,7.48,5.61,5.61,5.61,3.74,2.8,0.93,7.48,-0.38,-0.39,1.68
Bintrafusp_PDL1-CD274_Heavy_Chain_1,bintrafusp.py,120,8.65,13037.65,0.5,5.83,9.17,8.33,4.17,2.5,3.33,2.5,2.5,11.67,0.01,0.03,1.65
Bintrafusp_PDL1-CD274_Light_Chain_1,bintrafusp.py,110,7.96,11476.38,0.6,5.45,4.55,7.27,3.64,4.55,1.82,0.91,0.91,10.91,-0.39,-0.4,1.52
Birtamimab_SAA1_Heavy_Chain_1,birtamimab.py,119,8.59,13268.67,0.55,8.4,7.56,6.72,3.36,2.52,3.36,2.52,1.68,8.4,-0.32,-0.3,1.65
Birtamimab_SAA1_Light_Chain_1,birtamimab.py,112,7.99,12129.47,0.54,1.79,7.14,9.82,3.57,7.14,4.46,0.89,0.89,9.82,-0.25,-0.26,1.22
Bococizumab_PCSK9_Heavy_Chain_1,bococizumab.py,118,8.93,13158.6,0.58,5.93,5.08,9.32,0.85,3.39,2.54,2.54,3.39,8.47,-0.49,-0.47,1.22
Bococizumab_PCSK9_Light_Chain_1,bococizumab.py,107,9.43,11778.08,0.58,6.54,6.54,2.8,6.54,4.67,3.74,1.87,0.93,8.41,-0.38,-0.38,0.9
Brazikumab_IL23A_Heavy_Chain_1,brazikumab.py,124,6.77,13833.21,0.53,7.26,5.65,8.87,2.42,2.42,3.23,4.03,2.42,10.48,-0.35,-0.33,1.42
Brazikumab_IL23A_Light_Chain_1,brazikumab.py,111,5.57,11452.39,0.52,6.31,7.21,7.21,2.7,6.31,1.8,1.8,0,14.41,-0.29,-0.3,1.44
Bremzalerbart_Bet-v-1_Heavy_Chain_1,bremzalerbart.py,116,6.28,12607.83,0.56,3.45,6.03,8.62,5.17,3.45,1.72,3.45,0.86,11.21,-0.19,-0.19,1.22
Bremzalerbart_Bet-v-1_Light_Chain_1,bremzalerbart.py,107,9.15,11763.09,0.52,7.48,8.41,2.8,5.61,7.48,6.54,1.87,0,7.48,-0.33,-0.34,1.66
Brentuximab_TNFRSF8-CD30_Heavy_Chain_1,brentuximab.py,117,8.53,12940.31,0.55,6.84,4.27,6.84,4.27,3.42,4.27,4.27,0.85,10.26,-0.34,-0.35,1.74
Brentuximab_TNFRSF8-CD30_Light_Chain_1,brentuximab.py,111,4.46,11981.05,0.54,8.11,6.31,4.5,5.41,6.31,3.6,1.8,0.9,9.01,-0.44,-0.44,1.66
Brodalumab_IL17RA-CD217_Heavy_Chain_1,brodalumab.py,116,9.36,12935.36,0.58,6.9,6.03,8.62,1.72,1.72,1.72,3.45,2.59,9.48,-0.41,-0.39,1.65
Brodalumab_IL17RA-CD217_Light_Chain_1,brodalumab.py,107,6.43,11501.66,0.53,8.41,6.54,5.61,3.74,6.54,4.67,1.87,0.93,8.41,-0.29,-0.29,1.28
Burosumab_FGF23_Heavy_Chain_1,burosumab.py,117,7.98,12855.31,0.55,6.84,3.42,10.26,3.42,2.56,3.42,2.56,4.27,8.55,-0.27,-0.25,1.33
Burosumab_FGF23_Light_Chain_1,burosumab.py,106,6.33,11370.54,0.55,6.6,7.55,4.72,5.66,5.66,5.66,0.94,0,8.49,-0.19,-0.2,1.26
Camrelizumab_PDCD1-CD279-PD1_Heavy_Chain_1,camrelizumab.py,116,8.03,12651.99,0.52,7.76,7.76,7.76,1.72,2.59,3.45,2.59,2.59,12.07,-0.21,-0.19,1.22
Camrelizumab_PDCD1-CD279-PD1_Light_Chain_1,camrelizumab.py,107,6.27,11537.85,0.53,5.61,7.48,4.67,6.54,5.61,3.74,2.8,0.93,9.35,-0.12,-0.12,1.58
Canakinumab_IL1B_Heavy_Chain_1,canakinumab.py,118,7.95,13105.51,0.51,6.78,7.63,9.32,2.54,2.54,3.39,3.39,1.69,11.86,-0.29,-0.27,1.65
Canakinumab_IL1B_Light_Chain_1,canakinumab.py,107,6.99,11610.8,0.58,5.61,6.54,4.67,5.61,6.54,5.61,0.93,0,6.54,-0.37,-0.37,1.66
Cemiplimab_PDCD1-CD279-PD1_Heavy_Chain_1,cemiplimab.py,117,8.04,12741.14,0.5,4.27,8.55,8.55,2.56,1.71,5.13,3.42,1.71,14.53,-0.15,-0.13,1.65
Cemiplimab_PDCD1-CD279-PD1_Light_Chain_1,cemiplimab.py,107,6.74,11507.66,0.54,5.61,7.48,3.74,5.61,6.54,6.54,0.93,0.93,8.41,-0.18,-0.16,1.84
Cendakimab_IL13_Heavy_Chain_1,cendakimab.py,123,8.01,13761.49,0.54,4.07,10.57,8.94,3.25,4.88,0.81,4.07,1.63,7.32,-0.22,-0.21,1.65
Cendakimab_IL13_Light_Chain_1,cendakimab.py,107,8.98,11655.95,0.58,3.74,8.41,3.74,6.54,5.61,2.8,0.93,0.93,9.35,-0.41,-0.41,1.33
Cetrelimab_PDCD1-CD279-PD1_Heavy_Chain_1,cetrelimab.py,123,5.25,13062.42,0.51,10.57,5.69,8.13,4.07,3.25,2.44,2.44,1.63,10.57,-0.13,-0.11,1.66
Cetrelimab_PDCD1-CD279-PD1_Light_Chain_1,cetrelimab.py,107,8.7,11798.09,0.54,8.41,9.35,3.74,4.67,6.54,3.74,1.87,0,7.48,-0.35,-0.35,1.66
Cetuximab_EGFR-ERBB1-HER1_Heavy_Chain_1,cetuximab.py,119,8.6,13223.61,0.55,4.2,8.4,7.56,3.36,3.36,4.2,3.36,0.84,9.24,-0.28,-0.28,2.08
Cetuximab_EGFR-ERBB1-HER1_Light_Chain_1,cetuximab.py,107,5.7,11679.78,0.58,3.74,7.48,3.74,8.41,4.67,3.74,1.87,0,8.41,-0.36,-0.36,1.58
Cilgavimab_SARS-CoV-2-Spike-RBD_Heavy_Chain_1,cilgavimab.py,131,8,14224.81,0.51,5.34,7.63,8.4,2.29,3.82,3.05,3.05,1.53,13.74,-0.32,-0.3,1.65
Cilgavimab_SARS-CoV-2-Spike-RBD_Light_Chain_1,cilgavimab.py,112,6.38,12308.62,0.57,6.25,8.04,5.36,4.46,4.46,2.68,1.79,1.79,8.04,-0.37,-0.37,1.28
Clazakizumab_IL6_Heavy_Chain_1,clazakizumab.py,120,4.73,13019.25,0.53,8.33,9.17,7.5,3.33,1.67,2.5,3.33,0.83,10.83,-0.2,-0.18,1.65
Clazakizumab_IL6_Light_Chain_1,clazakizumab.py,110,8.67,11763.96,0.56,7.27,7.27,3.64,6.36,4.55,3.64,0.91,0.91,9.09,-0.32,-0.34,1.16
Cobolimab_HAVCR2-TIM3_Heavy_Chain_1,cobolimab.py,113,5.13,12210.37,0.55,6.19,7.96,7.08,1.77,1.77,2.65,2.65,2.65,12.39,-0.27,-0.25,1.39
Cobolimab_HAVCR2-TIM3_Light_Chain_1,cobolimab.py,107,9.3,11549.83,0.56,5.61,7.48,4.67,5.61,5.61,3.74,0.93,0.93,9.35,-0.32,-0.32,1.61
Comekibart_IL4R-CD124_Heavy_Chain_1,comekibart.py,122,8.62,13328.83,0.52,8.2,7.38,9.02,3.28,1.64,2.46,2.46,2.46,10.66,-0.13,-0.11,1.65
Comekibart_IL4R-CD124_Light_Chain_1,comekibart.py,107,8.64,11774.08,0.58,4.67,8.41,2.8,7.48,5.61,3.74,0.93,0.93,7.48,-0.35,-0.35,1.06
Concizumab_TFPI_Heavy_Chain_1,concizumab.py,121,5.33,13202.47,0.55,7.44,7.44,7.44,1.65,2.48,3.31,2.48,2.48,10.74,-0.36,-0.34,1.22
Concizumab_TFPI_Light_Chain_1,concizumab.py,112,5.15,12077.51,0.53,2.68,10.71,7.14,5.36,6.25,3.57,0.89,0.89,9.82,-0.12,-0.13,2.92
Cosibelimab_PDL1-CD274_Heavy_Chain_1,cosibelimab.py,120,8.06,12811.26,0.49,10,4.17,9.17,4.17,2.5,4.17,2.5,2.5,11.67,-0.12,-0.1,1.92
Cosibelimab_PDL1-CD274_Light_Chain_1,cosibelimab.py,112,5.13,12178.07,0.63,2.68,4.46,6.25,5.36,5.36,2.68,0.89,0.89,8.04,-0.62,-0.64,1.44
Crizanlizumab_SELP-CD62_Heavy_Chain_1,crizanlizumab.py,122,7.89,13569.06,0.56,5.74,4.1,9.84,2.46,2.46,1.64,3.28,3.28,11.48,-0.49,-0.47,1.65
Crizanlizumab_SELP-CD62_Light_Chain_1,crizanlizumab.py,111,4.87,11972.06,0.59,5.41,6.31,4.5,4.5,5.41,3.6,0.9,1.8,9.01,-0.49,-0.49,1.54
Crovalimab_C5_Heavy_Chain_1,crovalimab.py,123,7.01,13264.73,0.5,9.76,5.69,9.76,1.63,3.25,1.63,3.25,3.25,11.38,-0.2,-0.18,1.65
Crovalimab_C5_Light_Chain_1,crovalimab.py,110,7.95,11559.64,0.57,5.45,5.45,4.55,5.45,4.55,3.64,0.91,0.91,11.82,-0.37,-0.37,0.94
Daclizumab_IL2RA-CD25_Heavy_Chain_1,daclizumab.py,116,7.92,12774.04,0.58,6.9,4.31,8.62,2.59,2.59,2.59,2.59,1.72,10.34,-0.47,-0.45,1.65
Daclizumab_IL2RA-CD25_Light_Chain_1,daclizumab.py,106,8.64,11467.7,0.58,5.66,6.6,4.72,4.72,5.66,3.77,0.94,1.89,7.55,-0.3,-0.3,1.04
Dafsolimab_CD3E_Heavy_Chain_1,dafsolimab.py,120,8.86,13327.61,0.61,7.5,4.17,5.83,2.5,2.5,1.67,2.5,3.33,9.17,-0.57,-0.56,1.22
Dafsolimab_CD3E_Light_Chain_1,dafsolimab.py,106,8.62,11378.6,0.58,8.49,5.66,3.77,3.77,4.72,1.89,2.83,3.77,7.55,-0.33,-0.33,1.66
Daratumumab_ADPRC1-CD38_Heavy_Chain_1,daratumumab.py,122,6.48,13179.66,0.48,6.56,9.02,8.2,2.46,2.46,5.74,3.28,1.64,13.11,-0.05,-0.04,1.65
Daratumumab_ADPRC1-CD38_Light_Chain_1,daratumumab.py,107,8.07,11636.84,0.54,8.41,8.41,3.74,4.67,7.48,3.74,1.87,0,7.48,-0.36,-0.36,1.66
Datopotamab_TACSTD2-TROP2-EGP1_Heavy_Chain_1,datopotamab.py,121,8.59,13111.5,0.53,8.26,4.96,9.92,1.65,2.48,3.31,4.13,1.65,10.74,-0.23,-0.21,1.65
Datopotamab_TACSTD2-TROP2-EGP1_Light_Chain_1,datopotamab.py,107,8.6,11654.96,0.57,6.54,6.54,5.61,5.61,5.61,3.74,0.93,0.93,7.48,-0.27,-0.27,0.93
Dazukibart_IFNB1_Heavy_Chain_1,dazukibart.py,119,6.91,13506.89,0.58,5.88,5.88,8.4,1.68,2.52,2.52,4.2,2.52,8.4,-0.48,-0.46,1.65
