Sequence_Name,Source_File,Sequence_Length,pI,MW,Polar_Pct,A_Pct,L_Pct,V_Pct,I_Pct,P_Pct,F_Pct,W_Pct,M_Pct,G_Pct,GRAVY_Score,Avg_KD_Hydrophobicity,Max_KD_Hydrophobicity
Pamvatamig_MET-HGFR_Light_Chain_1,pamvatamig.py,107,8.64,11515.67,58.88,560.75,654.21,373.83,560.75,654.21,373.83,93.46,93.46,747.66,-0.37,-0.37,1.84
Pamvatamig_EGFR-ERBB1-HER1_Heavy_Chain_2,pamvatamig.py,122,8.59,13692.12,55.74,901.64,573.77,819.67,163.93,163.93,163.93,573.77,245.90,819.67,-0.42,-0.40,1.65
Pamvatamig_EGFR-ERBB1-HER1_Light_Chain_2,pamvatamig.py,107,8.64,11515.67,58.88,560.75,654.21,373.83,560.75,654.21,373.83,93.46,93.46,747.66,-0.37,-0.37,1.84
Petosemtamab_EGFR-ERBB1-HER1_Heavy_Chain_1,petosemtamab.py,120,6.09,13407.82,52.50,750.00,750.00,750.00,250.00,250.00,500.00,416.67,166.67,916.67,-0.25,-0.23,1.65
Petosemtamab_EGFR-ERBB1-HER1_Light_Chain_1,petosemtamab.py,107,8.64,11515.67,58.88,560.75,654.21,373.83,560.75,654.21,373.83,93.46,93.46,747.66,-0.37,-0.37,1.84
Petosemtamab_LGR5_Heavy_Chain_2,petosemtamab.py,127,5.24,13992.35,57.48,629.92,551.18,787.40,157.48,236.22,393.70,314.96,157.48,1023.62,-0.34,-0.32,1.65
Petosemtamab_LGR5_Light_Chain_2,petosemtamab.py,107,8.64,11515.67,58.88,560.75,654.21,373.83,560.75,654.21,373.83,93.46,93.46,747.66,-0.37,-0.37,1.84
Reozalimab_PDCD1-CD279-PD1_Heavy_Chain_1,reozalimab.py,120,5.74,12834.13,53.33,916.67,500.00,916.67,333.33,250.00,333.33,250.00,166.67,1000.00,-0.15,-0.13,1.65
Reozalimab_PDCD1-CD279-PD1_Light_Chain_1,reozalimab.py,107,8.71,11351.56,53.27,747.66,654.21,467.29,560.75,560.75,467.29,186.92,93.46,934.58,-0.21,-0.21,1.90
Reozalimab_PDL1-CD274_Heavy_Chain_2,reozalimab.py,123,8.55,13297.73,53.66,813.01,325.20,894.31,406.50,406.50,243.90,243.90,243.90,1056.91,-0.24,-0.22,1.71
Reozalimab_PDL1-CD274_Light_Chain_2,reozalimab.py,110,6.25,11283.21,55.45,454.55,818.18,545.45,454.55,636.36,181.82,90.91,0.00,1272.73,-0.31,-0.32,1.95
Rezetamig_CD3_Heavy_Chain_1,rezetamig.py,123,8.64,13312.65,51.22,813.01,894.31,650.41,243.90,162.60,243.90,325.20,162.60,1382.11,-0.29,-0.27,1.65
Rezetamig_CD3_Light_Chain_1,rezetamig.py,107,8.72,11646.86,54.21,841.12,654.21,467.29,467.29,560.75,373.83,280.37,93.46,841.12,-0.32,-0.32,1.28
Rezetamig_SIGLEC2-CD22_Heavy_Chain_2,rezetamig.py,118,5.69,12939.10,59.32,338.98,847.46,677.97,423.73,423.73,84.75,338.98,0.00,932.20,-0.44,-0.43,1.65
Rezetamig_SIGLEC2-CD22_Light_Chain_2,rezetamig.py,107,8.72,11646.86,54.21,841.12,654.21,467.29,467.29,560.75,373.83,280.37,93.46,841.12,-0.32,-0.32,1.28
Rilvegostomig_PDCD1-CD279-PD1_Heavy_Chain_1,rilvegostomig.py,122,6.85,13490.78,54.10,819.67,655.74,737.70,245.90,245.90,409.84,245.90,163.93,1065.57,-0.29,-0.27,1.22
Rilvegostomig_PDCD1-CD279-PD1_Light_Chain_1,rilvegostomig.py,112,9.04,12458.83,56.25,625.00,982.14,178.57,446.43,625.00,446.43,267.86,89.29,714.29,-0.39,-0.39,1.66
Rilvegostomig_TIGIT-WUCAM-VSTM3_Heavy_Chain_2,rilvegostomig.py,121,8.60,13326.87,51.24,826.45,743.80,1074.38,165.29,330.58,247.93,247.93,247.93,991.74,-0.19,-0.17,1.46
Rilvegostomig_TIGIT-WUCAM-VSTM3_Light_Chain_2,rilvegostomig.py,110,6.28,11555.65,51.82,545.45,909.09,636.36,454.55,727.27,181.82,181.82,0.00,1181.82,-0.32,-0.33,1.52
Romilkimab_IL13_Heavy_Chain_1,romilkimab.py,118,4.73,12803.18,51.69,508.47,847.46,593.22,423.73,423.73,338.98,338.98,254.24,1101.69,-0.22,-0.21,1.29
Romilkimab_IL13_Light_Chain_1,romilkimab.py,111,5.21,11999.16,55.86,990.99,810.81,450.45,450.45,450.45,270.27,90.09,90.09,810.81,-0.38,-0.39,1.77
Romilkimab_IL4_Heavy_Chain_2,romilkimab.py,123,5.76,13808.21,56.91,487.80,650.41,650.41,406.50,406.50,325.20,325.20,162.60,894.31,-0.47,-0.47,1.65
Romilkimab_IL4_Light_Chain_2,romilkimab.py,107,7.00,11570.88,53.27,467.29,841.12,373.83,747.66,560.75,467.29,186.92,93.46,934.58,-0.15,-0.15,1.28
Sabestomig_PDCD1-CD279-PD1_Heavy_Chain_1,sabestomig.py,122,6.85,13490.78,54.10,819.67,655.74,737.70,245.90,245.90,409.84,245.90,163.93,1065.57,-0.29,-0.27,1.22
Sabestomig_PDCD1-CD279-PD1_Light_Chain_1,sabestomig.py,112,9.04,12458.83,56.25,625.00,982.14,178.57,446.43,625.00,446.43,267.86,89.29,714.29,-0.39,-0.39,1.66
Sabestomig_HAVCR2-TIM3_Heavy_Chain_2,sabestomig.py,122,8.01,13169.41,53.28,737.70,819.67,655.74,163.93,163.93,327.87,245.90,163.93,1393.44,-0.23,-0.21,1.65
Sabestomig_HAVCR2-TIM3_Light_Chain_2,sabestomig.py,108,6.67,11595.75,52.78,555.56,648.15,833.33,462.96,648.15,277.78,92.59,0.00,1203.70,-0.37,-0.39,1.44
Simridarlimab_IAP-CD47_Heavy_Chain_1,simridarlimab.py,115,8.93,12406.72,55.65,521.74,782.61,782.61,434.78,434.78,86.96,347.83,0.00,1043.48,-0.25,-0.24,1.65
Simridarlimab_IAP-CD47_Light_Chain_1,simridarlimab.py,107,9.07,11461.76,53.27,654.21,560.75,560.75,654.21,560.75,467.29,186.92,93.46,934.58,-0.17,-0.17,1.84
Simridarlimab_PDL1-CD274_Heavy_Chain_2,simridarlimab.py,132,7.97,13898.49,48.48,984.85,1136.36,606.06,227.27,378.79,227.27,151.52,227.27,1212.12,-0.09,-0.09,1.93
Talquetamab_GPRC5D_Heavy_Chain_1,talquetamab.py,118,8.96,12934.43,55.08,847.46,762.71,1016.95,84.75,254.24,84.75,254.24,338.98,847.46,-0.29,-0.27,1.65
Talquetamab_GPRC5D_Light_Chain_1,talquetamab.py,107,9.33,11894.11,60.75,560.75,467.29,467.29,467.29,560.75,373.83,93.46,93.46,841.12,-0.60,-0.61,0.63
Talquetamab_CD3E_Heavy_Chain_2,talquetamab.py,125,9.33,13867.33,53.60,880.00,720.00,800.00,160.00,160.00,400.00,320.00,160.00,1040.00,-0.31,-0.29,1.65
Talquetamab_CD3E_Light_Chain_2,talquetamab.py,109,9.10,11348.63,47.71,825.69,1009.17,825.69,91.74,642.20,183.49,275.23,0.00,1376.15,-0.16,-0.17,1.44
Tecaginlimab_CD40_Heavy_Chain_1,tecaginlimab.py,122,8.57,13591.07,57.38,409.84,491.80,983.61,245.90,245.90,163.93,245.90,327.87,1147.54,-0.47,-0.45,1.65
Tecaginlimab_CD40_Light_Chain_1,tecaginlimab.py,107,7.94,11653.80,59.81,373.83,654.21,467.29,654.21,467.29,280.37,93.46,93.46,934.58,-0.36,-0.36,1.22
Tecaginlimab_TNFRSF9-CD137-4-1BB_Heavy_Chain_2,tecaginlimab.py,117,6.46,12724.15,49.57,598.29,1025.64,854.70,256.41,170.94,256.41,341.88,170.94,1367.52,-0.09,-0.07,1.65
Tecaginlimab_TNFRSF9-CD137-4-1BB_Light_Chain_2,tecaginlimab.py,110,5.65,11646.85,53.64,909.09,545.45,545.45,727.27,454.55,272.73,90.91,90.91,1000.00,-0.10,-0.11,1.68
Teclistamab_TNFRSF17-CD269-BCMA-TNFRSF13A_Heavy_Chain_1,teclistamab.py,121,7.95,12999.41,52.07,495.87,909.09,743.80,495.87,413.22,247.93,330.58,0.00,1157.02,-0.06,-0.06,1.65
Teclistamab_TNFRSF17-CD269-BCMA-TNFRSF13A_Light_Chain_1,teclistamab.py,108,5.03,11374.37,51.85,555.56,370.37,1296.30,370.37,740.74,185.19,185.19,0.00,1111.11,-0.26,-0.28,1.44
Teclistamab_CD3E_Heavy_Chain_2,teclistamab.py,125,9.33,13867.33,53.60,880.00,720.00,800.00,160.00,160.00,400.00,320.00,160.00,1040.00,-0.31,-0.29,1.65
Teclistamab_CD3E_Light_Chain_2,teclistamab.py,109,9.10,11348.63,47.71,825.69,1009.17,825.69,91.74,642.20,183.49,275.23,0.00,1376.15,-0.16,-0.17,1.44
Tepoditamab_CLEC12A_Heavy_Chain_1,tepoditamab.py,118,8.59,12921.30,55.93,593.22,423.73,932.20,169.49,254.24,254.24,338.98,338.98,1101.69,-0.35,-0.33,1.65
Tepoditamab_CLEC12A_Light_Chain_1,tepoditamab.py,107,8.64,11515.67,58.88,560.75,654.21,373.83,560.75,654.21,373.83,93.46,93.46,747.66,-0.37,-0.37,1.84
Tepoditamab_CD3E_Heavy_Chain_2,tepoditamab.py,118,9.47,13154.59,52.54,677.97,677.97,932.20,169.49,254.24,338.98,423.73,169.49,1101.69,-0.37,-0.35,1.65
Tepoditamab_CD3E_Light_Chain_2,tepoditamab.py,107,8.64,11515.67,58.88,560.75,654.21,373.83,560.75,654.21,373.83,93.46,93.46,747.66,-0.37,-0.37,1.84
Tilatamig_MET-HGFR_Heavy_Chain_1,tilatamig.py,116,8.96,12798.14,56.90,689.66,344.83,862.07,172.41,172.41,172.41,344.83,431.03,1120.69,-0.48,-0.46,1.33
Tilatamig_MET-HGFR_Light_Chain_1,tilatamig.py,107,8.60,11638.92,55.14,654.21,747.66,280.37,560.75,654.21,373.83,186.92,93.46,934.58,-0.35,-0.35,1.21
Tilatamig_EGFR-ERBB1-HER1_Heavy_Chain_2,tilatamig.py,124,9.04,13434.12,50.81,887.10,645.16,967.74,322.58,322.58,322.58,241.94,322.58,887.10,-0.13,-0.12,2.21
Tilatamig_EGFR-ERBB1-HER1_Light_Chain_2,tilatamig.py,111,5.65,11670.65,58.56,450.45,630.63,630.63,360.36,540.54,180.18,90.09,90.09,1171.17,-0.43,-0.45,1.44
Tobemstomig_PDCD1-CD279-PD1_Heavy_Chain_1,tobemstomig.py,120,8.05,12977.45,50.00,583.33,1083.33,833.33,250.00,250.00,333.33,250.00,166.67,1250.00,-0.05,-0.03,1.89
Tobemstomig_PDCD1-CD279-PD1_Light_Chain_1,tobemstomig.py,111,4.58,12177.29,58.56,450.45,630.63,720.72,540.54,450.45,360.36,180.18,90.09,720.72,-0.40,-0.40,1.28
Tobemstomig_LAG3-CD223_Heavy_Chain_2,tobemstomig.py,121,4.55,13218.56,51.24,578.51,991.74,743.80,247.93,165.29,330.58,330.58,165.29,1322.31,-0.18,-0.16,1.69
Tobemstomig_LAG3-CD223_Light_Chain_2,tobemstomig.py,107,8.64,11474.67,57.94,560.75,747.66,373.83,560.75,560.75,373.83,93.46,93.46,841.12,-0.29,-0.29,1.86
Trontinemab_APP-Abeta-1-40-42_Heavy_Chain_1,trontinemab.py,126,9.36,13727.19,53.17,793.65,714.29,873.02,158.73,238.10,317.46,238.10,158.73,1190.48,-0.30,-0.28,1.65
Trontinemab_APP-Abeta-1-40-42_Light_Chain_1,trontinemab.py,108,7.97,11591.90,52.78,833.33,925.93,370.37,555.56,648.15,370.37,92.59,92.59,833.33,-0.13,-0.13,1.66
Trontinemab_TFRC-CD71_Heavy_Chain_2,trontinemab.py,122,8.60,13071.39,54.92,655.74,655.74,655.74,327.87,409.84,163.93,409.84,163.93,1065.57,-0.22,-0.21,1.65
Trontinemab_TFRC-CD71_Light_Chain_2,trontinemab.py,110,9.01,11713.88,57.27,818.18,727.27,454.55,545.45,454.55,363.64,90.91,0.00,818.18,-0.26,-0.27,1.18
Ubamatamab_MUC16-CA125_Heavy_Chain_1,ubamatamab.py,117,9.43,12723.22,50.43,598.29,769.23,769.23,427.35,256.41,427.35,256.41,170.94,1282.05,-0.14,-0.12,1.65
Ubamatamab_MUC16-CA125_Light_Chain_1,ubamatamab.py,108,8.66,11714.92,59.26,462.96,740.74,277.78,648.15,648.15,370.37,92.59,92.59,740.74,-0.35,-0.36,1.57
Ubamatamab_CD3E_Heavy_Chain_2,ubamatamab.py,124,8.59,13555.91,53.23,645.16,806.45,725.81,161.29,161.29,322.58,322.58,161.29,1370.97,-0.37,-0.36,1.22
Ubamatamab_CD3E_Light_Chain_2,ubamatamab.py,108,8.66,11714.92,59.26,462.96,740.74,277.78,648.15,648.15,370.37,92.59,92.59,740.74,-0.35,-0.36,1.57
Ubletamig_MUC16-CA125_Heavy_Chain_1,ubletamig.py,129,6.33,14201.54,55.81,620.16,620.16,697.67,232.56,155.04,310.08,232.56,232.56,1317.83,-0.39,-0.37,1.22
Ubletamig_MUC16-CA125_Light_Chain_1,ubletamig.py,108,8.06,11677.85,54.63,648.15,833.33,370.37,462.96,648.15,370.37,185.19,0.00,1018.52,-0.35,-0.35,1.66
Ubletamig_CD28_Heavy_Chain_2,ubletamig.py,122,8.87,13603.14,55.74,327.87,655.74,901.64,573.77,409.84,81.97,409.84,81.97,983.61,-0.20,-0.19,1.22
Ubletamig_CD28_Light_Chain_2,ubletamig.py,108,8.06,11677.85,54.63,648.15,833.33,370.37,462.96,648.15,370.37,185.19,0.00,1018.52,-0.35,-0.35,1.66
Vanucizumab_ANGPT2_Heavy_Chain_1,vanucizumab.py,129,8.86,14381.88,55.04,697.67,310.08,775.19,232.56,465.12,232.56,310.08,387.60,1085.27,-0.49,-0.48,1.33
Vanucizumab_ANGPT2_Light_Chain_1,vanucizumab.py,108,5.07,11462.39,54.63,555.56,370.37,1018.52,370.37,740.74,185.19,185.19,0.00,1111.11,-0.48,-0.49,1.52
Vanucizumab_VEGFA_Heavy_Chain_2,vanucizumab.py,123,6.99,13727.09,52.85,731.71,731.71,731.71,81.30,325.20,406.50,406.50,162.60,1138.21,-0.33,-0.31,1.65
Vanucizumab_VEGFA_Light_Chain_2,vanucizumab.py,107,6.75,11703.85,58.88,373.83,560.75,560.75,560.75,560.75,467.29,186.92,93.46,747.66,-0.34,-0.34,1.72
Volrustomig_CTLA4-CD152_Heavy_Chain_1,volrustomig.py,125,8.89,13956.44,53.60,720.00,640.00,960.00,160.00,240.00,240.00,320.00,240.00,1120.00,-0.33,-0.32,1.42
Volrustomig_CTLA4-CD152_Light_Chain_1,volrustomig.py,107,7.94,11638.82,57.94,560.75,654.21,373.83,560.75,654.21,467.29,93.46,93.46,747.66,-0.34,-0.34,1.84
Volrustomig_PDCD1-CD279-PD1_Heavy_Chain_2,volrustomig.py,122,6.85,13490.78,54.10,819.67,655.74,737.70,245.90,245.90,409.84,245.90,163.93,1065.57,-0.29,-0.27,1.22
Volrustomig_PDCD1-CD279-PD1_Light_Chain_2,volrustomig.py,112,9.04,12458.83,56.25,625.00,982.14,178.57,446.43,625.00,446.43,267.86,89.29,714.29,-0.39,-0.39,1.66
Vonsetamig_TNFRSF17-CD269-BCMA-TNFRSF13A_Heavy_Chain_1,vonsetamig.py,125,4.82,13948.33,56.00,640.00,720.00,800.00,160.00,160.00,400.00,320.00,240.00,960.00,-0.35,-0.33,1.65
Vonsetamig_TNFRSF17-CD269-BCMA-TNFRSF13A_Light_Chain_1,vonsetamig.py,108,8.66,11670.87,58.33,555.56,740.74,277.78,648.15,648.15,370.37,92.59,92.59,740.74,-0.33,-0.33,1.84
Vonsetamig_CD3E_Heavy_Chain_2,vonsetamig.py,124,8.01,13584.96,52.42,645.16,725.81,725.81,241.94,161.29,322.58,322.58,241.94,1370.97,-0.31,-0.29,1.22
Vonsetamig_CD3E_Light_Chain_2,vonsetamig.py,108,8.66,11670.87,58.33,555.56,740.74,277.78,648.15,648.15,370.37,92.59,92.59,740.74,-0.33,-0.33,1.84
Voxalatamab_FOLH1-GCPII-PSMA_Heavy_Chain_1,voxalatamab.py,124,4.96,13522.74,54.84,645.16,887.10,725.81,161.29,161.29,322.58,241.94,161.29,1209.68,-0.34,-0.32,1.65
Voxalatamab_FOLH1-GCPII-PSMA_Light_Chain_1,voxalatamab.py,107,8.07,11652.88,54.21,841.12,934.58,373.83,467.29,654.21,373.83,186.92,0.00,747.66,-0.31,-0.31,1.66
Voxalatamab_CD3E_Heavy_Chain_2,voxalatamab.py,125,9.33,13867.33,53.60,880.00,720.00,800.00,160.00,160.00,400.00,320.00,160.00,1040.00,-0.31,-0.29,1.65
Voxalatamab_CD3E_Light_Chain_2,voxalatamab.py,109,9.10,11348.63,47.71,825.69,1009.17,825.69,91.74,642.20,183.49,275.23,0.00,1376.15,-0.16,-0.17,1.44
Zemocimig_F9a_Heavy_Chain_1,zemocimig.py,122,9.01,13594.97,54.92,491.80,737.70,737.70,327.87,245.90,327.87,327.87,81.97,1229.51,-0.44,-0.42,1.65
Zemocimig_F9a_Light_Chain_1,zemocimig.py,107,6.54,11518.67,54.21,934.58,747.66,373.83,467.29,654.21,280.37,93.46,0.00,1028.04,-0.46,-0.46,1.66
Zemocimig_F10_Heavy_Chain_2,zemocimig.py,119,5.33,13277.64,58.82,504.20,672.27,840.34,252.10,168.07,168.07,252.10,336.13,924.37,-0.53,-0.51,1.65
Zemocimig_F10_Light_Chain_2,zemocimig.py,107,5.16,11370.44,52.34,654.21,467.29,1028.04,467.29,467.29,186.92,186.92,93.46,1214.95,-0.23,-0.25,1.62
Zenocutuzumab_ERBB3-HER3_Heavy_Chain_1,zenocutuzumab.py,124,9.17,13984.44,54.84,645.16,403.23,806.45,161.29,241.94,322.58,483.87,322.58,1129.03,-0.51,-0.50,1.65
Zenocutuzumab_ERBB3-HER3_Light_Chain_1,zenocutuzumab.py,107,8.64,11515.67,58.88,560.75,654.21,373.83,560.75,654.21,373.83,93.46,93.46,747.66,-0.37,-0.37,1.84
Zenocutuzumab_ERBB2-CD340-HER2_Heavy_Chain_2,zenocutuzumab.py,121,8.55,13326.72,52.89,1074.38,578.51,743.80,247.93,413.22,330.58,330.58,82.64,909.09,-0.25,-0.23,1.65
Zenocutuzumab_ERBB2-CD340-HER2_Light_Chain_2,zenocutuzumab.py,107,8.64,11515.67,58.88,560.75,654.21,373.83,560.75,654.21,373.83,93.46,93.46,747.66,-0.37,-0.37,1.84
Zeripatamig_IAP-CD47_Heavy_Chain_1,zeripatamig.py,116,8.03,12379.62,51.72,862.07,862.07,689.66,172.41,172.41,344.83,258.62,172.41,1293.10,-0.15,-0.13,1.65
Zeripatamig_IAP-CD47_Light_Chain_1,zeripatamig.py,108,9.43,11772.13,58.33,648.15,648.15,370.37,555.56,648.15,370.37,92.59,185.19,648.15,-0.44,-0.44,1.84
Zeripatamig_CD19_Heavy_Chain_2,zeripatamig.py,116,8.03,12379.62,51.72,862.07,862.07,689.66,172.41,172.41,344.83,258.62,172.41,1293.10,-0.15,-0.13,1.65
Zeripatamig_CD19_Light_Chain_2,zeripatamig.py,112,4.72,12310.31,61.61,178.57,446.43,714.29,535.71,535.71,267.86,178.57,89.29,892.86,-0.53,-0.55,1.52
Zifibancimig_ANPT2_Heavy_Chain_1,zifibancimig.py,115,5.58,12795.15,52.17,521.74,869.57,695.65,260.87,260.87,521.74,347.83,173.91,1130.43,-0.35,-0.32,1.65
Zifibancimig_ANPT2_Light_Chain_1,zifibancimig.py,107,6.19,12238.47,58.88,467.29,560.75,560.75,467.29,560.75,467.29,186.92,93.46,747.66,-0.54,-0.56,0.81
Zifibancimig_VEGFA_Heavy_Chain_2,zifibancimig.py,115,5.58,12795.15,52.17,521.74,869.57,695.65,260.87,260.87,521.74,347.83,173.91,1130.43,-0.35,-0.32,1.65
Zifibancimig_VEGFA_Light_Chain_2,zifibancimig.py,107,6.19,12238.47,58.88,467.29,560.75,560.75,467.29,560.75,467.29,186.92,93.46,747.66,-0.54,-0.56,0.81
Zubotamig_VTCN1-B7H4_Heavy_Chain_1,zubotamig.py,117,8.66,12835.21,52.14,512.82,940.17,598.29,427.35,341.88,427.35,512.82,0.00,1025.64,-0.17,-0.16,1.65
Zubotamig_VTCN1-B7H4_Light_Chain_1,zubotamig.py,107,9.07,11599.76,57.94,467.29,654.21,373.83,560.75,560.75,373.83,93.46,93.46,1028.04,-0.49,-0.49,0.93
Zubotamig_CD3E_Heavy_Chain_2,zubotamig.py,125,9.13,13949.45,54.40,720.00,720.00,800.00,160.00,160.00,400.00,320.00,240.00,1040.00,-0.35,-0.33,1.65
Zubotamig_CD3E_Light_Chain_2,zubotamig.py,109,8.76,11347.60,45.87,1009.17,733.94,825.69,366.97,458.72,458.72,275.23,0.00,1284.40,0.05,0.03,1.44
Acapatamab_FOLH1-GCPII-PSMA_Heavy_Chain_1,acapatamab.py,121,7.86,13496.15,51.24,743.80,909.09,661.16,413.22,247.93,330.58,247.93,247.93,1074.38,-0.12,-0.10,1.79
Acapatamab_FOLH1-GCPII-PSMA_Light_Chain_1,acapatamab.py,107,4.72,11787.91,60.75,654.21,467.29,654.21,560.75,373.83,373.83,186.92,93.46,560.75,-0.34,-0.34,1.03
Acapatamab_CD3E_Heavy_Chain_2,acapatamab.py,125,9.08,14025.48,56.00,800.00,640.00,800.00,240.00,160.00,320.00,320.00,160.00,960.00,-0.44,-0.42,1.65
Acapatamab_CD3E_Light_Chain_2,acapatamab.py,109,8.70,11292.60,44.95,642.20,1009.17,917.43,91.74,733.94,275.23,275.23,0.00,1559.63,-0.07,-0.08,1.44
Bavunalimab_LAG3-CD223_Heavy_Chain_1,bavunalimab.py,121,4.99,13377.67,52.89,909.09,661.16,909.09,165.29,165.29,330.58,495.87,165.29,909.09,-0.27,-0.26,1.22
Bavunalimab_LAG3-CD223_Light_Chain_1,bavunalimab.py,111,4.43,12048.13,57.66,540.54,720.72,360.36,540.54,630.63,450.45,90.09,90.09,810.81,-0.43,-0.43,1.66
Bavunalimab_CTLA4-CD152_Heavy_Chain_2,bavunalimab.py,118,8.62,12922.36,50.85,677.97,847.46,762.71,169.49,254.24,423.73,254.24,254.24,1271.19,-0.24,-0.22,1.33
Bavunalimab_CTLA4-CD152_Light_Chain_2,bavunalimab.py,108,8.06,11661.85,53.70,740.74,833.33,370.37,462.96,648.15,370.37,185.19,0.00,1018.52,-0.32,-0.33,1.66
Blinatumomab_Heavy_Chain_1,blinatumomab.py,124,7.92,13684.99,56.45,806.45,483.87,645.16,241.94,241.94,241.94,403.23,241.94,1048.39,-0.50,-0.50,1.22
Blinatumomab_Light_Chain_1,blinatumomab.py,111,4.81,11977.12,54.05,630.63,810.81,450.45,630.63,720.72,270.27,180.18,0.00,900.90,-0.39,-0.39,1.31
Blinatumomab_Heavy_Chain_2,blinatumomab.py,118,8.73,13393.75,64.41,593.22,677.97,338.98,254.24,254.24,169.49,254.24,254.24,762.71,-0.69,-0.68,1.14
Blinatumomab_Light_Chain_2,blinatumomab.py,106,8.60,11518.70,59.43,754.72,471.70,377.36,377.36,471.70,188.68,283.02,377.36,754.72,-0.46,-0.46,0.68
Brolucizumab_VEGFA_Heavy_Chain_1,brolucizumab.py,120,4.55,13160.40,50.83,583.33,916.67,666.67,250.00,333.33,250.00,416.67,166.67,1333.33,-0.32,-0.30,1.65
Brolucizumab_VEGFA_Light_Chain_1,brolucizumab.py,110,6.84,11725.13,50.00,909.09,1000.00,545.45,636.36,454.55,363.64,181.82,90.91,818.18,0.11,0.09,2.08
Cabotamig_CDH17_Heavy_Chain_1,cabotamig.py,116,5.18,12528.76,53.45,689.66,862.07,862.07,172.41,258.62,258.62,258.62,172.41,1120.69,-0.19,-0.18,2.08
Cabotamig_CDH17_Light_Chain_1,cabotamig.py,107,7.96,11477.67,57.01,467.29,747.66,373.83,654.21,373.83,467.29,93.46,93.46,1028.04,-0.23,-0.24,0.93
Cabotamig_CD3E_Heavy_Chain_2,cabotamig.py,122,8.00,13482.89,53.28,655.74,737.70,901.64,163.93,245.90,327.87,327.87,163.93,1147.54,-0.32,-0.30,1.65
Cabotamig_CD3E_Light_Chain_2,cabotamig.py,107,8.62,11884.11,59.81,373.83,747.66,373.83,560.75,560.75,280.37,186.92,93.46,841.12,-0.54,-0.55,0.81
Cadonilimab_PDCD1-CD279-PD1_Heavy_Chain_1,cadonilimab.py,115,8.83,12799.29,54.78,695.65,608.70,956.52,347.83,260.87,347.83,260.87,173.91,869.57,-0.23,-0.22,2.08
Cadonilimab_PDCD1-CD279-PD1_Light_Chain_1,cadonilimab.py,107,7.95,11851.16,57.94,467.29,841.12,373.83,373.83,560.75,467.29,93.46,280.37,747.66,-0.43,-0.43,0.82
Cadonilimab_CTLA4-CD152_Heavy_Chain_2,cadonilimab.py,115,8.83,12770.29,53.91,695.65,608.70,1043.48,347.83,260.87,347.83,260.87,173.91,869.57,-0.16,-0.15,2.58
Cadonilimab_CTLA4-CD152_Light_Chain_2,cadonilimab.py,109,7.92,11378.59,48.62,917.43,825.69,733.94,183.49,642.20,275.23,366.97,0.00,1192.66,-0.14,-0.15,1.44
Cizutamig_TNFRSF17-CD269-BCMA-TNFRSF13A_Heavy_Chain_1,cizutamig.py,121,6.85,13467.81,56.20,909.09,330.58,826.45,82.64,247.93,330.58,330.58,413.22,909.09,-0.46,-0.45,1.22
Cizutamig_TNFRSF17-CD269-BCMA-TNFRSF13A_Light_Chain_1,cizutamig.py,107,7.96,11489.77,53.27,654.21,841.12,280.37,654.21,560.75,373.83,186.92,93.46,1028.04,-0.23,-0.23,1.31
Cizutamig_CD3E_Heavy_Chain_2,cizutamig.py,119,6.85,13342.62,57.98,672.27,420.17,840.34,252.10,252.10,336.13,336.13,168.07,924.37,-0.51,-0.49,1.22
Cizutamig_CD3E_Light_Chain_2,cizutamig.py,112,9.20,12344.81,56.25,625.00,892.86,535.71,535.71,446.43,267.86,178.57,89.29,803.57,-0.37,-0.37,1.28
Cugrastomig_LAG3-CD223_Heavy_Chain_1,cugrastomig.py,120,5.69,13439.78,55.00,500.00,1000.00,583.33,333.33,416.67,250.00,500.00,0.00,916.67,-0.39,-0.38,1.65
Cugrastomig_LAG3-CD223_Light_Chain_1,cugrastomig.py,107,6.46,11680.89,54.21,841.12,934.58,186.92,654.21,654.21,373.83,186.92,0.00,747.66,-0.30,-0.30,1.66
Cugrastomig_PDCD1-CD279-PD1_Heavy_Chain_2,cugrastomig.py,118,8.03,12904.19,50.85,847.46,847.46,677.97,169.49,254.24,338.98,338.98,169.49,1271.19,-0.28,-0.26,1.65
Cugrastomig_PDCD1-CD279-PD1_Light_Chain_2,cugrastomig.py,107,7.95,11851.16,57.94,467.29,841.12,373.83,373.83,560.75,467.29,93.46,280.37,747.66,-0.43,-0.43,0.82
Danvilostomig_CTLA4-CD152_Heavy_Chain_1,danvilostomig.py,118,8.98,13140.55,53.39,593.22,762.71,762.71,254.24,254.24,423.73,338.98,169.49,1101.69,-0.31,-0.29,1.65
Danvilostomig_CTLA4-CD152_Light_Chain_1,danvilostomig.py,108,8.06,11707.92,52.78,648.15,833.33,370.37,462.96,648.15,462.96,185.19,0.00,1111.11,-0.31,-0.31,1.66
Danvilostomig_PDCD1-CD279-PD1_Heavy_Chain_2,danvilostomig.py,115,5.18,12331.62,50.43,782.61,869.57,695.65,434.78,173.91,173.91,347.83,173.91,1304.35,-0.10,-0.08,1.65
Danvilostomig_PDCD1-CD279-PD1_Light_Chain_2,danvilostomig.py,109,8.61,11560.84,53.21,825.69,825.69,642.20,458.72,458.72,275.23,91.74,91.74,1009.17,-0.09,-0.10,2.20
